Position,Time,Temperature
0.010101010101010102,0.24242424242424243,0.002899580599908942
0.010101010101010102,0.25252525252525254,0.002624454676205947
0.010101010101010102,0.26262626262626265,0.0023754340016192564
0.010101010101010102,0.27272727272727276,0.0021500415866225753
0.010101010101010102,0.2828282828282829,0.0019460354701731947
0.010101010101010102,0.29292929292929293,0.0017613864190976684
0.010101010101010102,0.30303030303030304,0.0015942577434652765
0.010101010101010102,0.31313131313131315,0.0014429870271743374
0.010101010101010102,0.32323232323232326,0.0013060695920269073
0.010101010101010102,0.33333333333333337,0.0011821435308103023
0.010101010101010102,0.3434343434343435,0.0010699761605106391
0.010101010101010102,0.3535353535353536,0.0009684517609095662
0.010101010101010102,0.36363636363636365,0.0008765604766009312
0.010101010101010102,0.37373737373737376,0.000793388272036608
0.010101010101010102,0.38383838383838387,0.0007181078396850982
0.010101010101010102,0.393939393939394,0.000649970370867046
0.010101010101010102,0.4040404040404041,0.0005882981074128104
0.010101010101010102,0.4141414141414142,0.0005324776000540024
0.010101010101010102,0.42424242424242425,0.0004819536064907228
0.010101010101010102,0.43434343434343436,0.0004362235684390422
0.010101010101010102,0.4444444444444445,0.000394832612722351
0.010101010101010102,0.4545454545454546,0.0003573690266827993
0.010101010101010102,0.4646464646464647,0.0003234601629071092
0.010101010101010102,0.4747474747474748,0.0002927687325313734
0.010101010101010102,0.48484848484848486,0.0002649894502546267
0.010101010101010102,0.494949494949495,0.00023984599768940313
0.010101010101010102,0.5050505050505051,0.0002170882748439559
0.010101010101010102,0.5151515151515152,0.00019648991239684576
0.010101010101010102,0.5252525252525253,0.00017784602001868585
0.010101010101010102,0.5353535353535354,0.00016097114834376887
0.010101010101010102,0.5454545454545455,0.0001456974443194688
0.010101010101010102,0.5555555555555556,0.0001318729815848175
0.010101010101010102,0.5656565656565657,0.00011936024927065775
0.010101010101010102,0.5757575757575758,0.00010803478418959029
0.010101010101010102,0.5858585858585859,9.778393281020524e-05
0.010101010101010102,0.595959595959596,8.850573070105733e-05
0.010101010101010102,0.6060606060606061,8.010788829829688e-05
0.010101010101010102,0.6161616161616162,7.250687290846521e-05
0.010101010101010102,0.6262626262626263,6.562707781520805e-05
0.010101010101010102,0.6363636363636365,5.940007022507431e-05
0.010101010101010102,0.6464646464646465,5.376391057177495e-05
0.010101010101010102,0.6565656565656566,4.8662536408073724e-05
0.010101010101010102,0.6666666666666667,4.4045204756929994e-05
0.010101010101010102,0.6767676767676768,3.986598737500295e-05
0.010101010101010102,0.686868686868687,3.608331390794218e-05
0.010101010101010102,0.696969696969697,3.265955839326552e-05
0.010101010101010102,0.7070707070707072,2.9560664997799524e-05
0.010101010101010102,0.7171717171717172,2.675580926692252e-05
0.010101010101010102,0.7272727272727273,2.4217091516081485e-05
0.010101010101010102,0.7373737373737375,2.191925931477238e-05
0.010101010101010102,0.7474747474747475,1.983945630255344e-05
0.010101010101010102,0.7575757575757577,1.795699483858287e-05
0.010101010101010102,0.7676767676767677,1.6253150223244304e-05
0.010101010101010102,0.7777777777777778,1.4710974444997611e-05
0.010101010101010102,0.787878787878788,1.3315127599809637e-05
0.010101010101010102,0.797979797979798,1.2051725306306946e-05
0.010101010101010102,0.8080808080808082,1.090820059890043e-05
0.010101010101010102,0.8181818181818182,9.873178925143799e-06
0.010101010101010102,0.8282828282828284,8.936365003933786e-06
0.010101010101010102,0.8383838383838385,8.08844041913983e-06
0.010101010101010102,0.8484848484848485,7.320970930034292e-06
0.010101010101010102,0.8585858585858587,6.626322576547674e-06
0.010101010101010102,0.8686868686868687,5.997585744854173e-06
0.010101010101010102,0.8787878787878789,5.42850643797347e-06
0.010101010101010102,0.888888888888889,4.913424067743097e-06
0.010101010101010102,0.8989898989898991,4.44721514938269e-06
0.010101010101010102,0.9090909090909092,4.025242338584374e-06
0.010101010101010102,0.9191919191919192,3.643308304204986e-06
0.010101010101010102,0.9292929292929294,3.297613977735605e-06
0.010101010101010102,0.9393939393939394,2.9847207642588337e-06
0.010101010101010102,0.9494949494949496,2.7015163390091932e-06
0.010101010101010102,0.9595959595959597,2.445183689317725e-06
0.010101010101010102,0.9696969696969697,2.213173094003298e-06
0.010101010101010102,0.9797979797979799,2.003176761491833e-06
0.010101010101010102,0.98989898989899,1.8131058743907395e-06
0.010101010101010102,1.0,1.641069812182728e-06
0.020202020202020204,0.0,0.0634239196565645
0.020202020202020204,0.010101010101010102,0.05740595813449996
0.020202020202020204,0.020202020202020204,0.05195900926944487
0.020202020202020204,0.030303030303030304,0.04702889267934303
0.020202020202020204,0.04040404040404041,0.0425665688730865
0.020202020202020204,0.05050505050505051,0.03852765145846355
0.020202020202020204,0.06060606060606061,0.034871965634124084
0.020202020202020204,0.07070707070707072,0.031563148573915865
0.020202020202020204,0.08080808080808081,0.02856828772864528
0.020202020202020204,0.09090909090909091,0.025857593447478105
0.020202020202020204,0.10101010101010102,0.02340410266257033
0.020202020202020204,0.11111111111111112,0.02118341068950306
0.020202020202020204,0.12121212121212122,0.019173428475760677
0.020202020202020204,0.13131313131313133,0.01735416288262192
0.020202020202020204,0.14141414141414144,0.015707517814944366
0.020202020202020204,0.15151515151515152,0.014217114220695758
0.020202020202020204,0.16161616161616163,0.01286812716978131
0.020202020202020204,0.17171717171717174,0.011647138391602536
0.020202020202020204,0.18181818181818182,0.010542002804550088
0.020202020202020204,0.19191919191919193,0.009541727709809664
0.020202020202020204,0.20202020202020204,0.008636363447831124
0.020202020202020204,0.21212121212121213,0.007816904429829028
0.020202020202020204,0.22222222222222224,0.007075199559882565
0.020202020202020204,0.23232323232323235,0.006403871156610432
0.020202020202020204,0.24242424242424243,0.0057962415679406985
0.020202020202020204,0.25252525252525254,0.005246266749018453
0.020202020202020204,0.26262626262626265,0.0047484761425558
0.020202020202020204,0.27272727272727276,0.004297918263618643
0.020202020202020204,0.2828282828282829,0.0038901114475862883
0.020202020202020204,0.29292929292929293,0.003520999271377639
0.020202020202020204,0.30303030303030304,0.0031869102045223256
0.020202020202020204,0.31313131313131315,0.0028845210887290832
0.020202020202020204,0.32323232323232326,0.002610824082685422
0.020202020202020204,0.33333333333333337,0.0023630967432910948
0.020202020202020204,0.3434343434343435,0.0021388749457256395
0.020202020202020204,0.3535353535353536,0.0019359283729880371
0.020202020202020204,0.36363636363636365,0.0017522383311047753
0.020202020202020204,0.37373737373737376,0.0015859776693359193
0.020202020202020204,0.38383838383838387,0.0014354926056470286
0.020202020202020204,0.393939393939394,0.001299286276666258
0.020202020202020204,0.4040404040404041,0.0011760038484993514
0.020202020202020204,0.4141414141414142,0.001064419040300944
0.020202020202020204,0.42424242424242425,0.0009634219265531674
0.020202020202020204,0.43434343434343436,0.000872007896721755
0.020202020202020204,0.4444444444444445,0.0007892676624722181
0.020202020202020204,0.4545454545454546,0.0007143782130486044
0.020202020202020204,0.4646464646464647,0.0006465946288487149
0.020202020202020204,0.4747474747474748,0.0005852426717660305
0.020202020202020204,0.48484848484848486,0.0005297120785950408
0.020202020202020204,0.494949494949495,0.00047945049079000773
0.020202020202020204,0.5050505050505051,0.000433957960196929
0.020202020202020204,0.5151515151515152,0.0003927819761076446
0.020202020202020204,0.5252525252525253,0.0003555129641705745
0.020202020202020204,0.5353535353535354,0.00032178021238609555
0.020202020202020204,0.5454545454545455,0.00029124818366275143
0.020202020202020204,0.5555555555555556,0.00026361317825557306
0.020202020202020204,0.5656565656565657,0.00023860031288803506
0.020202020202020204,0.5757575757575758,0.00021596078650921817
0.020202020202020204,0.5858585858585859,0.00019546940548885965
0.020202020202020204,0.595959595959596,0.00017692234363360823
0.020202020202020204,0.6060606060606061,0.0001601351147435323
0.020202020202020204,0.6161616161616162,0.00014494073754205602
0.020202020202020204,0.6262626262626263,0.00013118807472602538
0.020202020202020204,0.6363636363636365,0.00011874032961456031
0.020202020202020204,0.6464646464646465,0.00010747368544297569
0.020202020202020204,0.6565656565656566,9.72760737669311e-05
0.020202020202020204,0.6666666666666667,8.80460597262219e-05
0.020202020202020204,0.6767676767676768,7.969183308001432e-05
0.020202020202020204,0.686868686868687,7.213029497743061e-05
0.020202020202020204,0.696969696969697,6.528623137966124e-05
0.020202020202020204,0.7070707070707072,5.9091564911696544e-05
0.020202020202020204,0.7171717171717172,5.348467770190609e-05
0.020202020202020204,0.7272727272727273,4.840979847380122e-05
0.020202020202020204,0.7373737373737375,4.381644779343084e-05
0.020202020202020204,0.7474747474747475,3.965893595432891e-05
0.020202020202020204,0.7575757575757577,3.589590850551256e-05
0.020202020202020204,0.7676767676767677,3.248993490193435e-05
0.020202020202020204,0.7777777777777778,2.9407136185725015e-05
0.020202020202020204,0.787878787878788,2.6616847994801305e-05
0.020202020202020204,0.797979797979798,2.4091315546811452e-05
0.020202020202020204,0.8080808080808082,2.180541756444634e-05
0.020202020202020204,0.8181818181818182,1.973641639602352e-05
0.020202020202020204,0.8282828282828284,1.7863731845811835e-05
0.020202020202020204,0.8383838383838385,1.6168736464405324e-05
0.020202020202020204,0.8484848484848485,1.4634570262914173e-05
0.020202020202020204,0.8585858585858587,1.3245973007950078e-05
0.020202020202020204,0.8686868686868687,1.1989132429256854e-05
0.020202020202020204,0.8787878787878789,1.0851546830118687e-05
0.020202020202020204,0.888888888888889,9.821900733943102e-06
0.020202020202020204,0.8989898989898991,8.889952330084237e-06
0.020202020202020204,0.9090909090909092,8.046431599338976e-06
0.020202020202020204,0.9191919191919192,7.282948105777659e-06
0.020202020202020204,0.9292929292929294,6.591907537722399e-06
0.020202020202020204,0.9393939393939394,5.966436167712005e-06
0.020202020202020204,0.9494949494949496,5.400312480062738e-06
0.020202020202020204,0.9595959595959597,4.887905285929652e-06
0.020202020202020204,0.9696969696969697,4.424117710303586e-06
0.020202020202020204,0.9797979797979799,4.004336493786867e-06
0.020202020202020204,0.98989898989899,3.6243861048563715e-06
0.020202020202020204,1.0,3.2804872061721194e-06
0.030303030303030304,0.0,0.09505604330418266
0.030303030303030304,0.010101010101010102,0.08603667625557003
0.030303030303030304,0.020202020202020204,0.07787310941838929
0.030303030303030304,0.030303030303030304,0.07048414042024122
0.030303030303030304,0.04040404040404041,0.06379627175394532
0.030303030303030304,0.05050505050505051,0.05774297970348026
0.030303030303030304,0.06060606060606061,0.052264052637689365
0.030303030303030304,0.07070707070707072,0.047304992089809504
0.030303030303030304,0.08080808080808081,0.042816470665407495
0.030303030303030304,0.09090909090909091,0.03875384138657581
0.030303030303030304,0.10101010101010102,0.03507669359187202
0.030303030303030304,0.11111111111111112,0.03174845097457289
0.030303030303030304,0.12121212121212122,0.02873600776096023
0.030303030303030304,0.13131313131313133,0.026009399409732157
0.030303030303030304,0.14141414141414144,0.023541504557011934
0.030303030303030304,0.15151515151515152,0.02130777524222428
0.030303030303030304,0.16161616161616163,0.019285992731416728
0.030303030303030304,0.17171717171717174,0.017456046509219315
0.030303030303030304,0.18181818181818182,0.0157997342410926
0.030303030303030304,0.19191919191919193,0.01430058071610386
0.030303030303030304,0.20202020202020204,0.012943673969269208
0.030303030303030304,0.21212121212121213,0.011715516953383041
0.030303030303030304,0.22222222222222224,0.01060389328492601
0.030303030303030304,0.23232323232323235,0.009597745728636359
0.030303030303030304,0.24242424242424243,0.008687066212039898
0.030303030303030304,0.25252525252525254,0.007862796275921685
0.030303030303030304,0.26262626262626265,0.007116736970527878
0.030303030303030304,0.27272727272727276,0.006441467301242178
0.030303030303030304,0.2828282828282829,0.00583027041252229
0.030303030303030304,0.29292929292929293,0.00527706677585366
0.030303030303030304,0.30303030303030304,0.004776353717146231
0.030303030303030304,0.31313131313131315,0.004323150682057861
0.030303030303030304,0.32323232323232326,0.003912949694802754
0.030303030303030304,0.33333333333333337,0.003541670517662527
0.030303030303030304,0.3434343434343435,0.00320562006517496
0.030303030303030304,0.3535353535353536,0.0029014556692965304
0.030303030303030304,0.36363636363636365,0.0026261518301400797
0.030303030303030304,0.37373737373737376,0.0023769701215597796
0.030303030303030304,0.38383838383838387,0.00215143195223657
0.030303030303030304,0.393939393939394,0.0019472939113206486
0.030303030303030304,0.4040404040404041,0.001762525453396031
0.030303030303030304,0.4141414141414142,0.0015952887008012409
0.030303030303030304,0.42424242424242425,0.0014439201624013526
0.030303030303030304,0.43434343434343436,0.001306914186969413
0.030303030303030304,0.4444444444444445,0.0011829079865893304
0.030303030303030304,0.4545454545454546,0.0010706680811091173
0.030303030303030304,0.4646464646464647,0.0009690780288085497
0.030303030303030304,0.4747474747474748,0.0008771273212391163
0.030303030303030304,0.48484848484848486,0.0007939013317740801
0.030303030303030304,0.494949494949495,0.0007185722178876645
0.030303030303030304,0.5050505050505051,0.000650390686669025
0.030303030303030304,0.5151515151515152,0.0005886785416632054
0.030303030303030304,0.5252525252525253,0.0005328219369030869
0.030303030303030304,0.5353535353535354,0.00048226527103069003
0.030303030303030304,0.5454545454545455,0.00043650566077313706
0.030303030303030304,0.5555555555555556,0.00039508793880135753
0.030303030303030304,0.5656565656565657,0.0003576001262156166
0.030303030303030304,0.5757575757575758,0.00032366933462304326
0.030303030303030304,0.5858585858585859,0.0002929580570454188
0.030303030303030304,0.595959595959596,0.000265160810763185
0.030303030303030304,0.6060606060606061,0.00024000109870229343
0.030303030303030304,0.6161616161616162,0.00021722865913904223
0.030303030303030304,0.6262626262626263,0.00019661697636593053
0.030303030303030304,0.6363636363636365,0.00017796102755731122
0.030303030303030304,0.6464646464646465,0.00016107524342308955
0.030303030303030304,0.6565656565656566,0.00014579166236524486
0.030303030303030304,0.6666666666666667,0.00013195825977671438
0.030303030303030304,0.6767676767676768,0.00011943743586430155
0.030303030303030304,0.686868686868687,0.00010810464695410007
0.030303030303030304,0.696969696969697,9.78471666651345e-05
0.030303030303030304,0.7070707070707072,8.856296462870495e-05
0.030303030303030304,0.7171717171717172,8.015969160014583e-05
0.030303030303030304,0.7272727272727273,7.255376086798074e-05
0.030303030303030304,0.7373737373737375,6.566951682332255e-05
0.030303030303030304,0.7474747474747475,5.943848241934242e-05
0.030303030303030304,0.7575757575757577,5.379867803534307e-05
0.030303030303030304,0.7676767676767677,4.869400497023201e-05
0.030303030303030304,0.7777777777777778,4.407368743304959e-05
0.030303030303030304,0.787878787878788,3.98917674800758e-05
0.030303030303030304,0.797979797979798,3.6106647874693695e-05
0.030303030303030304,0.8080808080808082,3.268067832287095e-05
0.030303030303030304,0.8181818181818182,2.957978096857682e-05
0.030303030303030304,0.8282828282828284,2.6773111423964862e-05
0.030303030303030304,0.8383838383838385,2.423275196261626e-05
0.030303030303030304,0.8484848484848485,2.1933433824058703e-05
0.030303030303030304,0.8585858585858587,1.9852285867346527e-05
0.030303030303030304,0.8686868686868687,1.796860707357851e-05
0.030303030303030304,0.8787878787878789,1.626366063445221e-05
0.030303030303030304,0.888888888888889,1.4720487578670899e-05
0.030303030303030304,0.8989898989898991,1.332373808235838e-05
0.030303030303030304,0.9090909090909092,1.2059518785539844e-05
0.030303030303030304,0.9191919191919192,1.0915254595956889e-05
0.030303030303030304,0.9292929292929294,9.87956360559078e-06
0.030303030303030304,0.9393939393939394,8.942143875697426e-06
0.030303030303030304,0.9494949494949496,8.093670964213748e-06
0.030303030303030304,0.9595959595959597,7.325705176248639e-06
0.030303030303030304,0.9696969696969697,6.630607615085997e-06
0.030303030303030304,0.9797979797979799,6.001464198665728e-06
0.030303030303030304,0.98989898989899,5.432016885740468e-06
0.030303030303030304,1.0,4.916601427619888e-06
0.04040404040404041,0.0,0.12659245357374926
0.04040404040404041,0.010101010101010102,0.11458076273666751
0.04040404040404041,0.020202020202020204,0.10370879794717024
0.04040404040404041,0.030303030303030304,0.09386841660642097
0.04040404040404041,0.04040404040404041,0.08496173719692632
0.04040404040404041,0.05050505050505051,0.07690016566259837
0.04040404040404041,0.06060606060606061,0.06960351417048254
0.04040404040404041,0.07070707070707072,0.06299920348854118
0.04040404040404041,0.08080808080808081,0.057021541045606444
0.04040404040404041,0.09090909090909091,0.0516110674924197
0.04040404040404041,0.10101010101010102,0.046713965264050694
0.04040404040404041,0.11111111111111112,0.04228152326071229
0.04040404040404041,0.12121212121212122,0.03826965232219157
0.04040404040404041,0.13131313131313133,0.03463844667635917
0.04040404040404041,0.14141414141414144,0.03135178699951849
0.04040404040404041,0.15151515151515152,0.028376981140266648
0.04040404040404041,0.16161616161616163,0.02568443893317521
0.04040404040404041,0.17171717171717174,0.02324737786768701
0.04040404040404041,0.18181818181818182,0.021041556684540455
0.04040404040404041,0.19191919191919193,0.019045034249825264
0.04040404040404041,0.20202020202020204,0.017237951308208495
0.04040404040404041,0.21212121212121213,0.015602332944446845
0.04040404040404041,0.22222222222222224,0.01412190978828508
0.04040404040404041,0.23232323232323235,0.012781956184279616
0.04040404040404041,0.24242424242424243,0.011569143716834644
0.04040404040404041,0.25252525252525254,0.010471408633475766
0.04040404040404041,0.26262626262626265,0.009477831847630595
0.04040404040404041,0.27272727272727276,0.008578530327313164
0.04040404040404041,0.2828282828282829,0.007764558789363742
0.04040404040404041,0.29292929292929293,0.007027820721404193
0.04040404040404041,0.30303030303030304,0.006360987846451139
0.04040404040404041,0.31313131313131315,0.005757427229107598
0.04040404040404041,0.32323232323232326,0.005211135298263962
0.04040404040404041,0.33333333333333337,0.004716678130037227
0.04040404040404041,0.3434343434343435,0.004269137396947426
0.04040404040404041,0.3535353535353536,0.0038640614456919072
0.04040404040404041,0.36363636363636365,0.003497421016891792
0.04040404040404041,0.37373737373737376,0.0031655691663583585
0.04040404040404041,0.38383838383838387,0.002865204989219287
0.04040404040404041,0.393939393939394,0.0025933407860713764
0.04040404040404041,0.4040404040404041,0.0023472723445640263
0.04040404040404041,0.4141414141414142,0.0021245520408066636
0.04040404040404041,0.42424242424242425,0.0019229644930418709
0.04040404040404041,0.43434343434343436,0.0017405045254131647
0.04040404040404041,0.4444444444444445,0.0015753572226347638
0.04040404040404041,0.4545454545454546,0.0014258798771686007
0.04040404040404041,0.4646464646464647,0.0012905856493386012
0.04040404040404041,0.4747474747474748,0.0011681287778506136
0.04040404040404041,0.48484848484848486,0.001057291193608157
0.04040404040404041,0.494949494949495,0.0009569704036726673
0.04040404040404041,0.5050505050505051,0.000866168524850903
0.04040404040404041,0.5151515151515152,0.0007839823578274546
0.04040404040404041,0.5252525252525253,0.0007095944031105195
0.04040404040404041,0.5353535353535354,0.0006422647294272332
0.04040404040404041,0.5454545454545455,0.0005813236136841246
0.04040404040404041,0.5555555555555556,0.0005261648792829395
0.04040404040404041,0.5656565656565657,0.0004762398665285637
0.04040404040404041,0.5757575757575758,0.00043105197515317767
0.04040404040404041,0.5858585858585859,0.0003901517246715243
0.04040404040404041,0.595959595959596,0.0003531322834330427
0.04040404040404041,0.6060606060606061,0.00031962542189868334
0.04040404040404041,0.6161616161616162,0.0002892978498899604
0.04040404040404041,0.6262626262626263,0.0002618479013771426
0.04040404040404041,0.6363636363636365,0.00023700253383042224
0.04040404040404041,0.6464646464646465,0.00021451461228684008
0.04040404040404041,0.6565656565656566,0.00019416045111778687
0.04040404040404041,0.6666666666666667,0.00017573758904523444
0.04040404040404041,0.6767676767676768,0.00015906277527495132
0.04040404040404041,0.686868686868687,0.00014397014671492528
0.04040404040404041,0.696969696969697,0.00013030957814792513
0.04040404040404041,0.7070707070707072,0.00011794518894749331
0.04040404040404041,0.7171717171717172,0.00010675399148379033
0.04040404040404041,0.7272727272727273,9.662466777508516e-05
0.04040404040404041,0.7373737373737375,8.745646221633976e-05
0.04040404040404041,0.7474747474747475,7.915817937094406e-05
0.04040404040404041,0.7575757575757577,7.164727685671065e-05
0.04040404040404041,0.7676767676767677,6.484904430313869e-05
0.04040404040404041,0.7777777777777778,5.869586021309559e-05
0.04040404040404041,0.787878787878788,5.3126519336978186e-05
0.04040404040404041,0.797979797979798,4.80856238687956e-05
0.04040404040404041,0.8080808080808082,4.352303240844691e-05
0.04040404040404041,0.8181818181818182,3.939336120906543e-05
0.04040404040404041,0.8282828282828284,3.565553274837343e-05
0.04040404040404041,0.8383838383838385,3.227236713372327e-05
0.04040404040404041,0.8484848484848485,2.9210212276559974e-05
0.04040404040404041,0.8585858585858587,2.6438609157680776e-05
0.04040404040404041,0.8686868686868687,2.3929988853710674e-05
0.04040404040404041,0.8787878787878789,2.165939831113832e-05
0.04040404040404041,0.888888888888889,1.9604252140209276e-05
0.04040404040404041,0.8989898989898991,1.7744107959788504e-05
0.04040404040404041,0.9090909090909092,1.606046305856531e-05
0.04040404040404041,0.9191919191919192,1.4536570350004504e-05
0.04040404040404041,0.9292929292929294,1.315727179036308e-05
0.04040404040404041,0.9393939393939394,1.19088476027931e-05
0.04040404040404041,0.9494949494949496,1.0778879807774903e-05
0.04040404040404041,0.9595959595959597,9.75612870242858e-06
0.04040404040404041,0.9696969696969697,8.830421060052557e-06
0.04040404040404041,0.9797979797979799,7.992548937818868e-06
0.04040404040404041,0.98989898989899,7.2341780860729774e-06
0.04040404040404041,1.0,6.5477650481925014e-06
0.05050505050505051,0.0,0.15800139597334992
0.05050505050505051,0.010101010101010102,0.14300947610228454
0.05050505050505051,0.020202020202020204,0.12944006050743675
0.05050505050505051,0.030303030303030304,0.11715817525396303
0.05050505050505051,0.04040404040404041,0.1060416533724481
0.05050505050505051,0.05050505050505051,0.09597991967344217
0.05050505050505051,0.06060606060606061,0.08687289086454329
0.05050505050505051,0.07070707070707072,0.07862998002957372
0.05050505050505051,0.08080808080808081,0.07116919556748155
0.05050505050505051,0.09090909090909091,0.06441632562818159
0.05050505050505051,0.10101010101010102,0.05830419993298175
0.05050505050505051,0.11111111111111112,0.05277202163697941
0.05050505050505051,0.12121212121212122,0.04776476258751399
0.05050505050505051,0.13131313131313133,0.0432326159633585
0.05050505050505051,0.14141414141414144,0.039130500850093716
0.05050505050505051,0.15151515151515152,0.035417613823714465
0.05050505050505051,0.16161616161616163,0.03205702308210465
0.05050505050505051,0.17171717171717174,0.02901530108723779
0.05050505050505051,0.18181818181818182,0.026262192064023367
0.05050505050505051,0.19191919191919193,0.02377031104843552
0.05050505050505051,0.20202020202020204,0.021514871491378987
0.05050505050505051,0.21212121212121213,0.019473438708788725
0.05050505050505051,0.22222222222222224,0.01762570672555038
0.05050505050505051,0.23232323232323235,0.015953296293525338
0.05050505050505051,0.24242424242424243,0.01443957207458086
0.05050505050505051,0.25252525252525254,0.01306947717015924
0.05050505050505051,0.26262626262626265,0.011829383351464154
0.05050505050505051,0.27272727272727276,0.010706955500515425
0.05050505050505051,0.2828282828282829,0.009691028913677771
0.05050505050505051,0.29292929292929293,0.008771498247211127
0.05050505050505051,0.30303030303030304,0.007939217000192521
0.05050505050505051,0.31313131313131315,0.007185906534973834
0.05050505050505051,0.32323232323232326,0.006504073730208843
0.05050505050505051,0.33333333333333337,0.005886936447350665
0.05050505050505051,0.3434343434343435,0.005328356069240449
0.05050505050505051,0.3535353535353536,0.004822776439753936
0.05050505050505051,0.36363636363636365,0.0043651685971431795
0.05050505050505051,0.37373737373737376,0.003950980751340223
0.05050505050505051,0.38383838383838387,0.0035760930076508875
0.05050505050505051,0.393939393939394,0.0032367763864786154
0.05050505050505051,0.4040404040404041,0.0029296557314508025
0.05050505050505051,0.4141414141414142,0.0026516761369975595
